[16Nov2025 21:34:57.116] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.4.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412, nogui]
[16Nov2025 21:34:57.121] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.16 by Ubuntu; OS Linux arch amd64 version 6.8.0-1030-azure
[16Nov2025 21:34:58.072] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[16Nov2025 21:34:58.126] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/servermodspro/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[16Nov2025 21:34:58.190] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ♻ Init ...
[16Nov2025 21:34:58.193] [main/INFO] [Mods Optimizer/]: Game Directory: /workspaces/servermodspro/servidor_minecraft
[16Nov2025 21:34:58.195] [main/INFO] [Mods Optimizer/]: Mods Directory: /workspaces/servermodspro/servidor_minecraft/mods
[16Nov2025 21:34:58.197] [main/INFO] [Mods Optimizer/]: Game Environment: SERVER
[16Nov2025 21:34:58.200] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from /workspaces/servermodspro/servidor_minecraft/config/mods_optimizer/config.toml
[16Nov2025 21:34:58.246] [main/INFO] [Mods Optimizer/]: [Mods Database Updater] ⏳ Local mods-database.json is still fresh (last update: 2025-11-16T17:06:27.248360209Z).
[16Nov2025 21:34:58.255] [main/INFO] [Mods Optimizer/]: Mods Optimizer Mods Database Config File loaded with 346 mods client: 306, server: 18, default: 22.
[16Nov2025 21:34:58.256] [main/INFO] [Mods Optimizer/]: ♻ init with game dir /workspaces/servermodspro/servidor_minecraft and mods dir /workspaces/servermodspro/servidor_minecraft/mods for target SERVER in 57 ms.
[16Nov2025 21:34:58.257] [main/INFO] [Mods Optimizer/]: ♻ Parsing Mods data ...
[16Nov2025 21:34:58.259] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~209 mods in /workspaces/servermodspro/servidor_minecraft/mods with file extension .jar ...
[16Nov2025 21:34:58.290] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2025-10-10T19:28:56.294146:
[16Nov2025 21:34:58.314] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/servermodspro/servidor_minecraft/mods/dungeons-and-taverns-3.0.3.f[Forge].jar, which is expected in some cases.
[16Nov2025 21:34:58.326] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for attributefix from CLIENT to BOTH
[16Nov2025 21:34:58.382] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterfortresses[0] section of the mods.toml file /workspaces/servermodspro/servidor_minecraft/mods/YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar!
[16Nov2025 21:34:58.421] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/servermodspro/servidor_minecraft/mods/ultris-v5.6.9c.jar, which is expected in some cases.
[16Nov2025 21:34:58.437] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.patchouli[0] section of the mods.toml file /workspaces/servermodspro/servidor_minecraft/mods/Patchouli-1.20.1-84.1-FORGE.jar!
[16Nov2025 21:34:58.466] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.origins_plus_plus[0] section of the mods.toml file /workspaces/servermodspro/servidor_minecraft/mods/origins-plus-plus-2.4-forge.jar!
[16Nov2025 21:34:58.470] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/servermodspro/servidor_minecraft/mods/spellbound-weapons-v4.0.5m.jar, which is expected in some cases.
[16Nov2025 21:34:58.506] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for appleskin from CLIENT to BOTH
[16Nov2025 21:34:58.534] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.yungsapi[0] section of the mods.toml file /workspaces/servermodspro/servidor_minecraft/mods/YungsApi-1.20-Forge-4.0.6.jar!
[16Nov2025 21:34:58.535] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterdungeons[0] section of the mods.toml file /workspaces/servermodspro/servidor_minecraft/mods/YungsBetterDungeons-1.20-Forge-4.0.4.jar!
[16Nov2025 21:34:58.556] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml or META-INF/neoforge.mods.toml file for /workspaces/servermodspro/servidor_minecraft/mods/supplementaries-1.20-3.1.40.jar!
[16Nov2025 21:34:58.557] [main/ERROR] [Mods Optimizer/]: ⚠ Found no valid modId for /workspaces/servermodspro/servidor_minecraft/mods/supplementaries-1.20-3.1.40.jar!
[16Nov2025 21:34:58.564] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2025-11-13T20:54:00.632650426Z:
[16Nov2025 21:34:58.564] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2025-11-13T20:54:00.632650426Z:
[16Nov2025 21:34:58.566] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for smoothchunk from BOTH to SERVER
[16Nov2025 21:34:58.568] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 14 data pack mods in 189 mods.
[16Nov2025 21:34:58.568] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 3 server mods in 189 mods.
[16Nov2025 21:34:58.569] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 172 default mods in 189 mods.
[16Nov2025 21:34:58.569] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[16Nov2025 21:34:58.570] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[16Nov2025 21:34:58.603] [main/INFO] [Mods Optimizer/]: | bygonenether                       | 1.3.2                  | FORGE    | BOTH              | 2023-09-10 16:51:32 |
[16Nov2025 21:34:58.603] [main/INFO] [Mods Optimizer/]: | balm                               | 7.3.37                 | FORGE    | BOTH              | 2025-10-09 16:44:31 |
[16Nov2025 21:34:58.604] [main/INFO] [Mods Optimizer/]: | lootintegrations_structory         | 1.0.0                  | MIXED    | DATA_PACK         | 2025-11-16 16:51:46 |
[16Nov2025 21:34:58.605] [main/INFO] [Mods Optimizer/]: | lootintegrations_iceandfire        | 1.1.0                  | MIXED    | DATA_PACK         | 2025-11-16 16:51:46 |
[16Nov2025 21:34:58.605] [main/INFO] [Mods Optimizer/]: | cataclysm_spellbooks               | 1.2.5-1.20.1           | FORGE    | BOTH              | 2025-10-03 21:22:53 |
[16Nov2025 21:34:58.606] [main/INFO] [Mods Optimizer/]: | melody                             | 1.0.2                  | FORGE    | BOTH              | 2024-02-15 11:41:44 |
[16Nov2025 21:34:58.607] [main/INFO] [Mods Optimizer/]: | baguettelib                        | 1.1.1                  | FORGE    | UNKNOWN           | 2025-11-16 16:50:47 |
[16Nov2025 21:34:58.607] [main/INFO] [Mods Optimizer/]: | cloth_config                       | 11.1.136               | FORGE    | BOTH              | 2025-11-16 16:51:00 |
[16Nov2025 21:34:58.608] [main/INFO] [Mods Optimizer/]: | betterfortresses                   | 1.202.0-6              | FORGE    | UNKNOWN           | 2024-03-18 19:16:50 |
[16Nov2025 21:34:58.609] [main/INFO] [Mods Optimizer/]: | nethers_exorcism_reborn            | 1.0.0                  | FORGE    | BOTH              | 2025-11-16 16:51:53 |
[16Nov2025 21:34:58.609] [main/INFO] [Mods Optimizer/]: | ctov                               | 3.4.14                 | FORGE    | BOTH              | 2025-11-16 16:50:21 |
[16Nov2025 21:34:58.610] [main/INFO] [Mods Optimizer/]: | konkrete                           | 1.8.0                  | FORGE    | BOTH              | 2024-01-13 04:21:05 |
[16Nov2025 21:34:58.611] [main/INFO] [Mods Optimizer/]: | celestial_artifacts                | 1.5.7                  | FORGE    | BOTH              | 2025-11-06 23:39:18 |
[16Nov2025 21:34:58.612] [main/INFO] [Mods Optimizer/]: | corpse                             | 1.20.1-1.0.23          | FORGE    | BOTH              | 2025-09-21 11:06:47 |
[16Nov2025 21:34:58.612] [main/INFO] [Mods Optimizer/]: | advancementplaques                 | 1.6.9                  | FORGE    | BOTH              | 2025-02-12 10:39:19 |
[16Nov2025 21:34:58.613] [main/INFO] [Mods Optimizer/]: | farmersdelight                     | 1.20.1-1.2.9           | FORGE    | BOTH              | 2025-08-22 19:22:49 |
[16Nov2025 21:34:58.614] [main/INFO] [Mods Optimizer/]: | block_factorys_bosses              | 1.0.9-2                | FORGE    | BOTH              | 2025-11-16 16:50:49 |
[16Nov2025 21:34:58.614] [main/INFO] [Mods Optimizer/]: | biomesoplenty                      | 18.0.0-592             | FORGE    | BOTH              | 2023-06-30 06:53:53 |
[16Nov2025 21:34:58.615] [main/INFO] [Mods Optimizer/]: | toomanyorigins                     | 1.1.4+1.20.1-forge     | FORGE    | BOTH              | 2024-11-09 22:35:45 |
[16Nov2025 21:34:58.616] [main/INFO] [Mods Optimizer/]: | celestial_core                     | 1.5.6                  | FORGE    | BOTH              | 2025-09-08 09:56:57 |
[16Nov2025 21:34:58.616] [main/INFO] [Mods Optimizer/]: | thermal_shock                      | 13.0.0                 | FORGE    | BOTH              | 2025-11-16 16:52:15 |
[16Nov2025 21:34:58.617] [main/INFO] [Mods Optimizer/]: | unusualend                         | 2.3.0                  | FORGE    | BOTH              | 2025-11-16 16:50:21 |
[16Nov2025 21:34:58.617] [main/INFO] [Mods Optimizer/]: | pandalib                           | 0.5.2                  | FORGE    | UNKNOWN           | 2025-11-16 16:51:58 |
[16Nov2025 21:34:58.618] [main/INFO] [Mods Optimizer/]: | resourcefulconfig                  | 2.1.3                  | FORGE    | BOTH              | 2025-11-16 16:52:07 |
[16Nov2025 21:34:58.618] [main/INFO] [Mods Optimizer/]: | servercore                         | 1.5.2+1.20.1           | FORGE    | BOTH              | 2025-11-16 16:55:20 |
[16Nov2025 21:34:58.619] [main/INFO] [Mods Optimizer/]: | lionfishapi                        | 2.4.0                  | FORGE    | BOTH              | 2024-11-17 22:13:16 |
[16Nov2025 21:34:58.620] [main/INFO] [Mods Optimizer/]: | anim_origins_nx95                  | 2.3.0                  | MIXED    | BOTH              | 2025-11-16 19:39:23 |
[16Nov2025 21:34:58.620] [main/INFO] [Mods Optimizer/]: | spark                              | 1.10.53                | FORGE    | BOTH              | 2025-11-16 16:52:12 |
[16Nov2025 21:34:58.621] [main/INFO] [Mods Optimizer/]: | spartantoolkit                     | 1.20.1-1.6.1           | FORGE    | BOTH              | 2025-08-08 15:40:59 |
[16Nov2025 21:34:58.622] [main/INFO] [Mods Optimizer/]: | cataclysm                          | 3.16.0                 | FORGE    | BOTH              | 2025-08-20 19:18:14 |
[16Nov2025 21:34:58.622] [main/INFO] [Mods Optimizer/]: | curios                             | 5.14.1+1.20.1          | FORGE    | BOTH              | 2025-04-13 06:09:21 |
[16Nov2025 21:34:58.623] [main/INFO] [Mods Optimizer/]: | patchouli                          | 1.20.1-84.1-FORGE      | FORGE    | UNKNOWN           | 2025-11-16 16:51:58 |
[16Nov2025 21:34:58.624] [main/INFO] [Mods Optimizer/]: | origins                            | 1.20.1-1.10.0.9        | FORGE    | BOTH              | 2024-05-04 11:35:48 |
[16Nov2025 21:34:58.624] [main/INFO] [Mods Optimizer/]: | collective                         | 8.7.0                  | MIXED    | BOTH              | 2025-10-03 18:38:52 |
[16Nov2025 21:34:58.625] [main/INFO] [Mods Optimizer/]: | cerbons_api                        | 1.0.0                  | FORGE    | BOTH              | 2023-12-29 11:17:48 |
[16Nov2025 21:34:58.626] [main/INFO] [Mods Optimizer/]: | advancednetherite                  | 2.1.3                  | FORGE    | BOTH              | 2024-06-05 17:24:10 |
[16Nov2025 21:34:58.626] [main/INFO] [Mods Optimizer/]: | mr_dungeons_andtaverns             | 3.0.3-f                | FORGE    | DATA_PACK         | 2025-11-16 16:51:10 |
[16Nov2025 21:34:58.627] [main/INFO] [Mods Optimizer/]: | attributeslib                      | 1.3.7                  | FORGE    | BOTH              | 2024-08-15 23:08:23 |
[16Nov2025 21:34:58.628] [main/INFO] [Mods Optimizer/]: | villagertools                      | 1.0.3                  | FORGE    | BOTH              | 2023-07-04 16:11:00 |
[16Nov2025 21:34:58.628] [main/INFO] [Mods Optimizer/]: | spartanfire                        | 2.1.0                  | FORGE    | BOTH              | 2024-08-08 19:06:58 |
[16Nov2025 21:34:58.632] [main/INFO] [Mods Optimizer/]: | noisium                            | 2.3.0+mc1.20-1.20.1    | FORGE    | BOTH              | 2025-11-16 16:55:05 |
[16Nov2025 21:34:58.632] [main/INFO] [Mods Optimizer/]: | resourcefullib                     | 2.1.29                 | FORGE    | BOTH              | 2025-11-16 16:52:07 |
[16Nov2025 21:34:58.633] [main/INFO] [Mods Optimizer/]: | starterkit                         | 7.4.0                  | MIXED    | BOTH              | 2025-04-16 19:52:59 |
[16Nov2025 21:34:58.633] [main/INFO] [Mods Optimizer/]: | spartanweaponry                    | 3.2.1                  | FORGE    | BOTH              | 2025-08-03 23:15:23 |
[16Nov2025 21:34:58.634] [main/INFO] [Mods Optimizer/]: | deeperdarker                       | 1.3.3                  | FORGE    | BOTH              | 2024-11-13 18:58:14 |
[16Nov2025 21:34:58.634] [main/INFO] [Mods Optimizer/]: | architectury                       | 9.2.14                 | FORGE    | BOTH              | 2025-11-16 16:50:38 |
[16Nov2025 21:34:58.635] [main/INFO] [Mods Optimizer/]: | aiimprovements                     | 0.5.2                  | FORGE    | BOTH              | 2025-11-16 16:50:38 |
[16Nov2025 21:34:58.635] [main/INFO] [Mods Optimizer/]: | cupboard                           | 1.20.1-2.7             | FORGE    | BOTH              | 2024-06-24 22:44:28 |
[16Nov2025 21:34:58.636] [main/INFO] [Mods Optimizer/]: | netherskeletons                    | 5.0.0                  | FORGE    | BOTH              | 2025-11-16 16:51:55 |
[16Nov2025 21:34:58.636] [main/INFO] [Mods Optimizer/]: | lootintegrations_ctov              | 1.0.0                  | MIXED    | DATA_PACK         | 2025-11-16 16:51:44 |
[16Nov2025 21:34:58.637] [main/INFO] [Mods Optimizer/]: | flib                               | 0.0.15                 | FORGE    | BOTH              | 2025-03-30 23:18:54 |
[16Nov2025 21:34:58.637] [main/INFO] [Mods Optimizer/]: | framework                          | 0.7.15                 | FORGE    | UNKNOWN           | 2025-05-15 02:17:55 |
[16Nov2025 21:34:58.638] [main/INFO] [Mods Optimizer/]: | mobtimizations                     | 1.20.1-1.0.0           | FORGE    | BOTH              | 2024-02-25 17:32:35 |
[16Nov2025 21:34:58.638] [main/INFO] [Mods Optimizer/]: | deep_aether                        | 1.20.1-1.1.7           | FORGE    | BOTH              | 2025-11-16 16:51:10 |
[16Nov2025 21:34:58.639] [main/INFO] [Mods Optimizer/]: | letmedespawn                       | 1.5.0                  | FORGE    | SERVER            | 2025-11-16 16:51:41 |
[16Nov2025 21:34:58.639] [main/INFO] [Mods Optimizer/]: | t_and_t                            | 1.10.2                 | MIXED    | BOTH              | 2023-05-07 21:17:13 |
[16Nov2025 21:34:58.640] [main/INFO] [Mods Optimizer/]: | fastleafdecay                      | 32.0.0                 | FORGE    | BOTH              | 2024-05-27 12:43:28 |
